chassis	variant	clan	omni	ton	maxEng	masc	armYaw	LH	RH	RA B	 RA E	RA M	RT B	RT E	RT M	LT B	LT E	LT M	LA B	LA E	LA M	CT B	 CT E	CT M	H B	H E	H M	ecm	jmp	maxJmp	str	amr	bnsAmr	bnsStr	CD	BTC CD	ENY CD	LSR CD	LSR DUR	MSL CD	H	H DIS	BTC H	ENY H	LSR H	MSL H	RNG	BTC RNG	ENY RNG	LSR RNG	MSL RNG	AC2 CD	AC5 CD	AC10 CD	AC20 CD	LBX CD	LBX10 CD	UAC CD	UAC5 CD	UAC20 CD	GAUS CD	MG ROF	STD LSR DUR	ML CD	ML DUR	LL CD	ERL CD	ERL DUR	ERLL CD	PL CD	PL DUR	MPL CD	LPL CD	HL CD	HL DUR	PPC CD	ERPPC CD	AC20 H	UAC2 H	STD LSR H	ML H	LL H	ERL H	ERML H	ERLL H	PL H	MPL H	LPL H	HL H	HML H	PPC H	ERPPC H	AC10 RNG	UAC RNG	MG RNG	STD LSR RNG	ML RNG	LL RNG	ERL RNG	PL RNG	MPL RNG	LPL RNG	PPC RNG	HL RNG	UAC CHC	UAC5 CHC	UAC20 CHC	UAC20 HSL	ML HSL	ERLL HSL	LPL HSL	HL HSL	PPC FAM HSL	PPC HSL	ERPPC HSL	LPPC HSL	RAC JRDD	SRM4 CD	SRM H	SRM2 H
KINTARO	18	0	0	55	360	0	1	1	1	0	1	0	0	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	ANY	ANY	62	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KINTARO	19	0	0	55	360	0	1	1	1	0	2	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	ANY	ANY	62	0	0	0	0.15	0	0	0.1	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	PRIME	1	1	50	250	0	1	1	1	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	0	37	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	B	1	1	50	250	0	1	1	1	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	18	35	0	0.05	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	S	1	1	50	250	0	1	1	1	0	3	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	A	1	1	50	250	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	18	20	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	C	1	1	50	250	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	35	15	0	0.15	0.1	0	0	0.125	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	D	1	1	50	250	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	52.7	52.7	STD	STD	36	25	0	0.15	0	0	0	0.075	0	0	0	0	0	0.025	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	BK	1	1	50	250	0	1	1	1	0	3	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	52.7	52.7	STD	STD	0	33	0	0	0	0	0.08	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	1	0	0	45	355	0	1	1	1	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	93.7	93.7	ANY	ANY	42	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	1B	0	0	45	355	0	1	1	1	1	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	70.3	70.3	ANY	ANY	28	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	1K	0	0	45	355	0	1	1	1	0	3	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	ANY	ANY	42	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	2	0	0	45	355	0	1	1	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	70.3	70.3	ANY	ANY	42	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	3S	0	0	45	355	1	1	1	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	70.3	70.3	ANY	ANY	42	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	R	0	0	45	355	0	1	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	70.3	70.3	ANY	ANY	42	45	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.1	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOENIX HAWK	KK	0	0	45	355	0	1	1	1	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	70.3	70.3	ANY	ANY	42	45	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	PRIME	1	1	45	270	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	70.3	70.3	ENDO	FER	0	5	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	A	1	1	45	270	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	70.3	70.3	ENDO	FER	0	0	0	0	0	0	0.03	0.15	0	0	0	0.05	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	B	1	1	45	270	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	70.3	70.3	ENDO	FER	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	P	1	1	45	270	1	1	1	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	70.3	70.3	ENDO	FER	0	5	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	MI	1	1	45	270	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	70.3	70.3	ENDO	FER	0	0	0	0	0.1	0	0	0.15	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW CAT	H	1	1	45	270	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	70.3	70.3	ENDO	FER	20	0	0	0	0.15	0	0.03	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	2H	0	0	55	360	0	1	1	1	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	28.7	28.7	ANY	ANY	0	47	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	2D2	0	0	55	360	0	1	1	1	0	1	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	28.7	28.7	ANY	ANY	0	47	0	0.05	0.1	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	5M	0	0	55	360	0	1	1	1	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	47.9	47.9	ANY	ANY	0	47	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	2D	0	0	55	360	0	1	1	1	0	1	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	1	0	28.7	28.7	ANY	ANY	0	57	0.1	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	2K	0	0	55	360	0	1	1	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	47.9	47.9	ANY	ANY	0	37	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHADOW HAWK	GD	0	0	55	360	0	1	1	1	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	38.3	38.3	ANY	ANY	0	106	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STORMCROW	PRIME	1	1	55	330	0	1	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	ENDO	FER	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STORMCROW	C	1	1	55	330	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	ENDO	FER	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STORMCROW	D	1	1	55	330	0	1	1	1	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05
STORMCROW	A	1	1	55	330	0	1	1	1	0	0	1	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STORMCROW	B	1	1	55	330	0	1	1	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ENDO	FER	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STORMCROW	LC	1	1	55	330	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ENDO	FER	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	7M	0	0	50	325	0	1	1	0	0	2	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	52.7	52.7	ANY	ANY	0	80	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	3C	0	0	50	390	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	ANY	ANY	0	80	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	5J	0	0	50	325	0	1	1	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	52.7	52.7	ANY	ANY	0	92	0	0	0	0	0	0.15	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	5N	0	0	50	325	0	1	1	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	ANY	ANY	0	92	0	0	0.15	0	0	0.1	0	0	0	0.05	0	0.05	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	7K	0	0	50	325	0	1	1	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ANY	ANY	14	64	0	0.15	0.2	0	0	0.2	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREBUCHET	LG	0	0	50	325	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	52.7	52.7	ANY	ANY	24	64	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
UZIEL	3S	0	0	50	390	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0.1	0	0	0	0.15	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UZIEL	2S	0	0	50	390	0	1	0	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0	0	0	0	0.15	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UZIEL	3P	0	0	50	390	0	1	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0	0	0	0	0.15	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UZIEL	5P	0	0	50	390	0	1	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UZIEL	6P	0	0	50	325	0	1	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UZIEL	BE	0	0	50	390	0	1	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	63.3	63.3	ANY	ANY	0	32	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPOR EAGLE	1	1	0	55	400	0	1	1	0	0	1	0	0	2	1	1	1	1	3	0	0	0	0	0	0	0	0	0	57.5	57.5	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPOR EAGLE	2	1	0	55	400	0	1	1	0	0	1	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	57.5	57.5	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPOR EAGLE	3	1	0	55	400	0	1	1	0	0	1	0	0	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	57.5	57.5	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPOR EAGLE	4	1	0	55	400	0	1	1	0	0	4	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAPOR EAGLE	A	1	0	55	400	0	1	1	0	0	0	2	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	57.5	57.5	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
